time,hip_pos,knee_pos,hip_vel,knee_vel,hip_tau,knee_tau
9.301999999999776,0.07076926645227648,0.33434718678501335,-2.677051475221412,15.797689802147154,-28.21299454254692,10.481925274111568
9.303999999999776,0.06499499876253696,0.3666051929356528,-2.887133844869759,16.129003075319737,-28.750104598697984,10.31097566328625
9.305999999999777,0.05879589987523142,0.39950301413736605,-3.0995494436527697,16.448910600856617,-29.260250362311336,10.135795187862726
9.307999999999778,0.05216612417625629,0.43301782071937484,-3.3148878494875644,16.757403291004383,-29.741658189812185,9.955882759738003
9.309999999999778,0.045098572197746684,0.4671267238977302,-3.5337759892548033,17.054451589177667,-30.192478914395465,9.770808984649207
9.31199999999978,0.03758481903699765,0.5018067306285069,-3.7568765803745143,17.340003365388327,-30.610789039800586,9.580224979122704
9.31399999999978,0.029615047936492108,0.5370346952897065,-3.9848855502527734,17.613982330599825,-30.994593519464573,9.383870003617396
9.31599999999978,0.021177991628928847,0.5727872694926784,-4.218528153781631,17.87628710148599,-31.34183062315881,9.181577582650043
9.317999999999781,0.01226088468825003,0.6090408516464711,-4.4585534703394085,18.126791076896353,-31.650379476541296,8.973279694361693
9.319999999999782,0.002849430835144072,0.6457715382819108,-4.705726926552979,18.365343317719848,-31.91807094291845,8.759008516898533
9.321999999999782,-0.007072210093625114,0.6829550795830203,-4.960820464384593,18.591770650554736,-32.14270259394756,8.538895121090086
9.323999999999783,-0.017521410018929387,0.720566842061551,-5.224599962652136,18.805881239265357,-32.322058577040764,8.31316440507777
9.325999999999784,-0.028517029084255845,0.7585817818263441,-5.497809532663228,19.007469882396556,-32.453935217968635,8.082125486974007
9.327999999999784,-0.04007933379632095,0.796974432410876,-5.781152356032551,19.19632529226592,-32.536173179611694,7.846156720942439
9.329999999999785,-0.05222986945108437,0.8357189115820597,-6.07526782738171,19.372239585591867,-32.5666969096866,7.60568449961292
9.331999999999786,-0.06499127929028399,0.8747889518955914,-6.3807049195998085,19.535020156765857,-32.54356192575396,7.3611550755780115
9.333999999999786,-0.07838706312376492,0.9141579599034092,-6.697891916740463,19.68450400390893,-32.46501017751086,7.112998804988344
9.335999999999787,-0.09244126905938468,0.9537991087556645,-7.027102967809878,19.820574426127678,-32.32953326869165,6.861586516737972
9.337999999999788,-0.10717811366871505,0.9936854683602814,-7.368422304665184,19.94317980230844,-32.135942695470916,6.607178168751275
9.339999999999788,-0.12262152852517466,1.033790176155192,-7.72170742822981,20.05235389745527,-31.8834454614858,6.349864587274517
9.34199999999979,-0.1387946346694953,1.0740866498171266,-8.086553072160312,20.14823683096737,-31.57172248153303,6.089503897460588
9.34399999999979,-0.1557191511794876,1.1145488408238124,-8.462258254996154,20.23109550334294,-31.201006139976723,5.825655218687501
9.34599999999979,-0.17341474950518967,1.1551515247211543,-8.847799162851038,20.301341948670977,-30.772152319885464,5.5575132538962535
9.347999999999791,-0.19189837126445808,1.195870620339199,-9.241810879634206,20.359547809022338,-30.28670130202969,5.283848443264077
9.349999999999792,-0.21118353327952705,1.2366835262852158,-9.642581007534478,20.406452973008385,-29.746921322686372,5.002958229436189
9.351999999999792,-0.23127964910394425,1.2775694591780207,-10.048057912208595,20.442966446402426,-29.155828466852928,4.712635511587649
9.353999999999793,-0.2521914003627717,1.3185097747385421,-10.45587562941374,20.470157780260745,-28.517177135374965,4.410160356341663
9.355999999999794,-0.2739181931212145,1.3594882505375236,-10.863396379221394,20.48923789949074,-27.835416679174617,4.09232031957508
9.357999999999794,-0.2964537335535788,1.400491308421201,-11.26777021618214,20.501528941838654,-27.11561195604803,3.755463221105316
9.359999999999795,-0.3188914534434647,1.4326975428401523,-11.218859944942967,16.10311720947569,-26.36332841048219,3.395583926848232
9.361999999999796,-0.3414837484729433,1.4576152028099691,-11.296147514739305,12.45882998490846,-26.487728112089737,16.378548922844757
9.363999999999796,-0.36439694178896154,1.4765395137323607,-11.456596658009106,9.462155461195804,-26.327164696164413,27.183260090621644
9.365999999999797,-0.3877284684020508,1.4905389697000706,-11.665763306544626,6.999727983854975,-25.965908550907077,36.10639192483718
9.367999999999798,-0.41153326766617826,1.5005004311561914,-11.902399632063743,4.98073072806038,-25.47175422887627,43.469175815064304
9.369999999999798,-0.4358906856217365,1.5071503007693527,-12.178708977779106,3.3249348065806674,-24.886548516358147,49.52840291059191
9.3719999999998,-0.46090039499225005,1.511090291873846,-12.504854685256776,1.9699955522466261,-24.18501160963003,54.511936306762195
9.3739999999998,-0.4866031295012522,1.5128290396274784,-12.85136725450106,0.8693738768161952,-23.345760311588656,58.596196320302404
9.3759999999998,-0.5130047186887087,1.5127938455918906,-13.20079459372823,-0.017597017793965004,-22.427286406174584,61.91184327033546
9.377999999999801,-0.5400742877904277,1.5113357081430252,-13.534784550859518,-0.729068724432693,-21.464415835848843,64.57337184979315
9.379999999999802,-0.5677643194771869,1.508764100707325,-13.845015843379597,-1.285803717850185,-20.494161652410867,66.68909436564299
9.381999999999802,-0.5959986117399819,1.5053317782361038,-14.117146131397533,-1.716161235610555,-19.53366153989033,68.31591038116231
9.383999999999803,-0.6246741335052951,1.5012482334502255,-14.337760882656617,-2.0417723929391536,-18.612402076974686,69.53453022773722
9.385999999999804,-0.6537105474607239,1.4966974179529744,-14.518206977714392,-2.275407748625577,-17.758302425648218,70.40626482985866
9.387999999999805,-0.6830766028092791,1.4917943656500563,-14.683027674277598,-2.4515261514590843,-16.949551854813528,70.96631823048901
9.389999999999805,-0.712742104837958,1.4866487830950388,-14.83275101433945,-2.572791277508787,-16.137475833765485,71.3161931500801
9.391999999999806,-0.7426749411899769,1.4813419077707386,-14.966418176009453,-2.6534376621500564,-15.32143945939896,71.46212767940355
9.393999999999807,-0.7728414819742058,1.4759321194055797,-15.083270392114413,-2.7048941825794537,-14.503820414516895,71.44559825027198
9.395999999999807,-0.8032100264512004,1.4704816206755869,-15.184272238497336,-2.725249364996417,-13.686631041791543,71.30009176220807
9.397999999999808,-0.8337477460001859,1.4650331393298608,-15.268859774492697,-2.7242406728630435,-12.86843720018873,71.01903445154
9.399999999999809,-0.8644219598602776,1.4596209731030956,-15.337106930045847,-2.7060831133826104,-12.050892441916012,70.63116731158107
9.40199999999981,-0.8952002658767299,1.454272527269132,-15.389153008226144,-2.6742229169818152,-11.234392356100386,70.14883845155639
9.40399999999981,-0.9260506456493087,1.4490095824330267,-15.425189886289461,-2.631472418052617,-10.419218119463707,69.58223703629217
9.40599999999981,-0.9569405154556113,1.4438423910580034,-15.44493490315129,-2.5835956875116763,-9.605560893801275,68.93977553360239
9.407999999999811,-0.9878399611848235,1.438792846932871,-15.44972286460612,-2.5247720625661576,-8.794585380909453,68.23894969749529
9.409999999999812,-1.018718534506836,1.433871144335054,-15.439286661006179,-2.46085129890847,-7.984213290033431,67.4623234499046
9.411999999999813,-1.0483315557133523,1.4277105293816752,-14.806510603258202,-3.080307476689373,-7.175593956270745,66.62770254355391
9.413999999999813,-1.0766866717999475,1.4205460803469545,-14.177558043297566,-3.5822245173602996,-7.595734443966137,67.8248878565512
9.415999999999814,-1.103795106939631,1.4125648435996705,-13.554217569841747,-3.9906183736419925,-7.992578517208273,68.6475029965331
9.417999999999815,-1.1296704011960108,1.4039338872265976,-12.937647128189921,-4.3154781865364615,-8.362801524454312,69.1648331848794
9.419999999999815,-1.1543290232394519,1.394802977293832,-12.32931102172055,-4.565454966382873,-8.704334541402723,69.40445746678355
9.421999999999816,-1.177790688771118,1.3853065418334807,-11.730832765833073,-4.748217730175675,-9.01448399932736,69.39026758173459
9.423999999999817,-1.200078430647975,1.3755651285996433,-11.143870938428517,-4.870706616918691,-9.290222540478013,69.14350165223846
9.425999999999817,-1.221218469213967,1.3656865174209514,-10.57001928299597,-4.939305589345965,-9.52843635258916,68.6834776505585
9.427999999999818,-1.2412399313476024,1.3557666088650584,-10.010731066817687,-4.959954277946508,-9.726125985480941,68.02809165422866
9.429999999999819,-1.2601744642461907,1.3458901778361405,-9.467266449294195,-4.938215514458967,-9.880560159790612,67.19413742836366
9.43199999999982,-1.2780557854124928,1.33613155351281,-8.940660583151068,-4.879312161665283,-9.989384597812077,66.1974954256516
9.43399999999982,-1.2949192043338158,1.3265552654050112,-8.431709460661494,-4.788144053899382,-10.050690016452812,65.05323095015333
9.43599999999982,-1.3108011446384786,1.3172166787848967,-7.940970152331373,-4.669293310057265,-10.063044903323942,63.77563323228941
9.437999999999821,-1.3257386887059845,1.3081626306980871,-7.468772033752929,-4.527024043404723,-10.025499493426324,62.37821979369934
9.439999999999822,-1.3397691602894175,1.2994320694691122,-7.015235791716498,-4.365280614487491,-9.937567535456846,60.873723979029045
9.441999999999823,-1.3529297550199364,1.2910566953379328,-6.5802973652594305,-4.187687065589675,-9.799192110188855,59.274078042875274
9.443999999999823,-1.3652572238922152,1.283061596899326,-6.16373443613933,-3.9975492193034388,-9.610701091077907,57.59039974886961
9.445999999999824,-1.3767876110386998,1.2754658767363694,-5.765193573242353,-3.7978600814782655,-9.372756967356317,55.83298702215191
9.447999999999825,-1.387556044257843,1.2682832595151396,-5.38421660957156,-3.5913086106148837,-9.086304807749524,54.01132269201787
9.449999999999825,-1.3975965747732757,1.2615226764174003,-5.020265257716355,-3.3802915488696192,-8.75252122309671,52.13408962907508
9.451999999999826,-1.4069420614395933,1.255188820809694,-4.67274333315883,-3.166927803853201,-8.372766351547337,50.20919546990208
9.453999999999827,-1.4156240939365718,1.2492826712479739,-4.341016248489214,-2.9530747808600597,-7.948540175714456,48.24380548638903
9.455999999999827,-1.423672949271307,1.2438019791377468,-4.024427667367555,-2.7403460551135703,-7.481443900460537,46.244381867266995
9.457999999999828,-1.4311175760142691,1.238741719509836,-3.7223133714811207,-2.530129813955379,-6.973146670709365,44.216727627850496
9.459999999999829,-1.4380020265044549,1.2341249187942438,-3.4422252450929025,-2.308400357796093,-6.425357578776733,42.16603346507813
9.46199999999983,-1.444386081150443,1.2300024513544485,-3.19202732299405,-2.061233719897597,-5.8232129499498235,40.050772181741046
9.46399999999983,-1.4509921627973303,1.2276417315668462,-3.3030408234436357,-1.1803598938011084,-5.151077573677618,37.82924850462794
9.46599999999983,-1.4570166343610358,1.2254162742502612,-3.0122357818526786,-1.1127286582924547,-3.73978505778247,33.65545304468356
9.467999999999831,-1.4624876442034207,1.2233359894717282,-2.735504921192507,-1.0401423892665553,-3.1241411424454633,31.899691845163225
9.469999999999832,-1.467426930247505,1.2214068042125674,-2.4696430220421046,-0.9645926295804003,-2.472797057539019,30.108204030785746
9.471999999999833,-1.471854813538584,1.2196327720848812,-2.2139416455395775,-0.8870160638430705,-1.7926722877731898,28.28787750308648
9.473999999999833,-1.4757930212203485,1.218016608854789,-1.9691038408821882,-0.8080816150461193,-1.0857147323597687,26.442479302398233
9.475999999999834,-1.4792672688419872,1.2165594617732405,-1.7371238108193445,-0.7285735407742576,-0.35104259649180136,24.575006876822854
9.477999999999835,-1.482305735894681,1.2152605577480695,-1.5192335263468255,-0.6494520125854556,0.41484123110673643,22.68884075182339
9.479999999999835,-1.4849370835685711,1.214117339115114,-1.3156738369451177,-0.5716093164777251,1.2139276356739757,20.787931763517992
9.481999999999836,-1.4871892001265132,1.2131258094890585,-1.1260582789710722,-0.4957648130277769,2.0462241512329147,18.87606661659869
9.483999999999837,-1.4890885000398524,1.2122808953349293,-0.9496499566695973,-0.4224570770645264,2.9104705116372322,16.956546039622634
9.485999999999837,-1.4906595942162537,1.2115767604810888,-0.7855470882007002,-0.3520674269202392,3.8046858879164507,15.032154198981853
9.487999999999838,-1.491931264006782,1.2110022712926798,-0.6358348952642194,-0.2872445942045253,4.7265371696993554,13.10522310075184
9.489999999999839,-1.4929362159223305,1.2105416177480988,-0.5024759577742438,-0.2303267722904837,5.679702974457132,11.184985273586218
9.49199999999984,-1.4937030697466154,1.210181021473395,-0.38342691214243446,-0.1802981373518888,6.667652396455577,9.279828355922183
9.49399999999984,-1.4942393829936713,1.2099092755998497,-0.2681566235279613,-0.1358729367726292,7.685798779089615,7.388046575996982
9.49599999999984,-1.4945264256960014,1.2097034128299844,-0.14352135116500264,-0.10293138493264768,8.712366800495744,5.507082874415923
9.497999999999841,-1.4945337921503528,1.2095380843302623,-0.0036832271757230584,-0.08266424986107962,9.720091050201049,3.656086702997532
9.499999999999842,-1.4942322692736445,1.2093930685862782,0.15076143835412834,-0.07250787199212236,10.696199603588145,1.8401829549769666
9.501999999999843,-1.493591992209575,1.2092189341008142,0.3201385320347521,-0.08706724273195639,11.640799815928835,0.05314491585535326
9.503999999999843,-1.4925823536366514,1.2089337093722123,0.5048192864618276,-0.14261236430090032,12.55214763009372,-1.6592362994630827
9.505999999999844,-1.491174208662786,1.2084614489648111,0.7040724869327565,-0.23613020370066287,13.428400872332661,-3.2456050935569802
